7.701569663783875974e-01 3.279427354025818420e-02 1.681942598041114290e-01
7.707918856053365131e-01 5.160220952149145029e-02 1.726492054086301298e-01
7.714261221363286625e-01 6.684374480687368947e-02 1.769853238961518194e-01
7.720596779601687221e-01 7.979610832832695344e-02 1.812108438429376189e-01
7.726925550562256939e-01 9.120511151659377314e-02 1.853331028998415897e-01
7.733247553944949670e-01 1.014866566609038956e-01 1.893586762371529120e-01
7.739562809356599349e-01 1.108999930958170510e-01 1.932934822158254851e-01
7.745871336311533906e-01 1.196192816757244981e-01 1.971428700214758467e-01
7.752173154232161467e-01 1.277680163410781500e-01 2.009116928775878108e-01
7.758468282449596520e-01 1.354374225395857390e-01 2.046043696289246427e-01
7.764756740204230567e-01 1.426970889206743420e-01 2.082249368704889303e-01
7.771038546646334977e-01 1.496014924697467996e-01 2.117770933330951344e-01
7.777313720836640520e-01 1.561942004112525373e-01 2.152642378829078273e-01
7.783582281746913578e-01 1.625106844576434395e-01 2.186895022202656746e-01
7.789844248260542336e-01 1.685802684083186342e-01 2.220557791520197943e-01
7.796099639173097451e-01 1.744275138858981389e-01 2.253657471464760587e-01
7.802348473192900480e-01 1.800732300506670269e-01 2.286218917498120673e-01
7.808590768941581217e-01 1.855352246848055442e-01 2.318265243394349584e-01
7.814826544954641685e-01 1.908288731000023497e-01 2.349817986070462106e-01
7.821055819682000143e-01 1.959675560062572042e-01 2.380897250976344304e-01
7.827278611488538429e-01 2.009630013599540965e-01 2.411521840767250624e-01
7.833494938654652628e-01 2.058255546766155630e-01 2.441709369543357266e-01
7.839704819376784872e-01 2.105643952516230155e-01 2.471476364581511320e-01
7.845908271767955133e-01 2.151877109258530374e-01 2.500838357188617245e-01
7.852105313858295244e-01 2.197028406913670850e-01 2.529809964061452421e-01
7.858295963595572919e-01 2.241163920692864631e-01 2.558404960334526024e-01
7.864480238845713567e-01 2.284343384953518297e-01 2.586636345327913422e-01
7.870658157393313203e-01 2.326621007132698149e-01 2.614516401864842576e-01
7.876829736942158044e-01 2.368046152647748093e-01 2.642056749909189595e-01
7.882994995115722991e-01 2.408663924852781912e-01 2.669268395171907060e-01
7.889153949457688997e-01 2.448515659008152490e-01 2.696161773249769467e-01
7.895306617432429341e-01 2.487639345308436112e-01 2.722746789786846811e-01
7.901453016425520337e-01 2.526069993004296244e-01 2.749032857086916581e-01
7.907593163744216502e-01 2.563839945316865321e-01 2.775028927551627667e-01
7.913727076617959044e-01 2.600979153014184031e-01 2.800743524273472951e-01
7.919854772198842152e-01 2.637515413076495507e-01 2.826184769073121772e-01
7.925976267562105937e-01 2.673474577730824975e-01 2.851360408236516819e-01
7.932091579706607165e-01 2.708880738218426010e-01 2.876277836177615899e-01
7.938200725555296655e-01 2.743756386920199741e-01 2.900944117226908481e-01
7.944303721955682240e-01 2.778122560867501978e-01 2.925366005723502028e-01
7.950400585680305054e-01 2.811998969178344798e-01 2.949549964568972671e-01
7.956491333427188062e-01 2.845404106560239788e-01 2.973502182384111237e-01
7.962575981820301241e-01 2.878355354692322399e-01 2.997228589394633769e-01
7.968654547410025657e-01 2.910869073027705367e-01 3.020734872158754580e-01
7.974727046673583120e-01 2.942960680331152545e-01 3.044026487237858625e-01
7.980793496015504696e-01 2.974644728078567057e-01 3.067108673901267624e-01
7.986853911768063696e-01 3.005934966686758525e-01 3.089986465946942817e-01
7.992908310191718657e-01 3.036844405408881120e-01 3.112664702711980258e-01
7.998956707475550765e-01 3.067385366618474163e-01 3.135148039339528681e-01
8.004999119737695734e-01 3.097569535109755967e-01 3.157440956362428386e-01
8.011035563025781236e-01 3.127408002960584965e-01 3.179547768658167461e-01
8.017066053317348784e-01 3.156911310435316920e-01 3.201472633824690717e-01
8.023090606520271173e-01 3.186089483345316831e-01 3.223219560022054231e-01
8.029109238473189913e-01 3.214952067233949329e-01 3.244792413320850555e-01
8.035121964945916018e-01 3.243508158708875988e-01 3.266194924594697513e-01
8.041128801639850776e-01 3.271766434206441199e-01 3.287430695990775642e-01
8.047129764188399870e-01 3.299735176440076745e-01 3.308503207009472757e-01
8.053124868157376381e-01 3.327422298755942642e-01 3.329415820221547917e-01
8.059114129045407138e-01 3.354835367594102280e-01 3.350171786648768468e-01
8.065097562284334609e-01 3.381981623231782863e-01 3.370774250831872765e-01
8.071075183239613260e-01 3.408867998966120250e-01 3.391226255607711071e-01
8.077047007210711449e-01 3.435501138877115057e-01 3.411530746615638598e-01
8.083013049431491126e-01 3.461887414296798138e-01 3.431690576551620908e-01
8.088973325070611953e-01 3.488032939097559515e-01 3.451708509187063068e-01
8.094927849231910999e-01 3.513943583901246726e-01 3.471587223168018377e-01
8.100876636954783550e-01 3.539624989300405034e-01 3.491329315609219552e-01
8.106819703214570572e-01 3.565082578174064154e-01 3.510937305496283356e-01
8.112757062922929530e-01 3.590321567172550798e-01 3.530413636908414365e-01
8.118688730928215191e-01 3.615346977438567144e-01 3.549760682073005436e-01
8.124614722015849333e-01 3.640163644625577510e-01 3.568980744262713611e-01
8.130535050908686001e-01 3.664776228268811775e-01 3.588076060544779233e-01
8.136449732267391211e-01 3.689189220559084825e-01 3.607048804391676522e-01
8.142358780690788223e-01 3.713406954565258156e-01 3.625901088161529451e-01
8.148262210716232801e-01 3.737433611946862078e-01 3.644634965456103326e-01
8.154160036819967372e-01 3.761273230194977502e-01 3.663252433363677896e-01
8.160052273417476298e-01 3.784929709436014034e-01 3.681755434593556031e-01
8.165938934863837817e-01 3.808406818830097351e-01 3.700145859508530699e-01
8.171820035454081532e-01 3.831708202593163137e-01 3.718425548061188302e-01
8.177695589423523703e-01 3.854837385669336869e-01 3.736596291639538436e-01
8.183565610948122515e-01 3.877797779078024920e-01 3.754659834827077103e-01
8.189430114144822248e-01 3.900592684958201772e-01 3.772617877082090621e-01
8.195289113071883014e-01 3.923225301330482417e-01 3.790472074340644482e-01
8.201142621729231585e-01 3.945698726596002515e-01 3.808224040547454337e-01
8.206990654058784473e-01 3.968015963789633394e-01 3.825875349118559310e-01
8.212833223944786543e-01 3.990179924603626804e-01 3.843427534339445284e-01
8.218670345214146300e-01 4.012193433196684089e-01 3.860882092702063728e-01
8.224502031636753419e-01 4.034059229802161028e-01 3.878240484183981818e-01
8.230328296925815135e-01 4.055779974148201461e-01 3.895504133472658115e-01
8.236149154738164890e-01 4.077358248701609122e-01 3.912674431137717623e-01
8.241964618674602061e-01 4.098796561746371747e-01 3.929752734753855781e-01
8.247774702280199488e-01 4.120097350307030948e-01 3.946740369976922125e-01
8.253579419044613230e-01 4.141262982926284253e-01 3.963638631575506222e-01
8.259378782402410080e-01 4.162295762305607827e-01 3.980448784420260733e-01
8.265172805733375094e-01 4.183197927817005057e-01 3.997172064433057725e-01
8.270961502362811357e-01 4.203971657893521008e-01 4.013809679497938876e-01
8.276744885561863052e-01 4.224619072305499379e-01 4.030362810335715862e-01
8.282522968547808562e-01 4.245142234329242203e-01 4.046832611343983976e-01
8.288295764484366890e-01 4.265543152814149086e-01 4.063220211404185434e-01
8.294063286481996311e-01 4.285823784154093596e-01 4.079526714657294995e-01
8.299825547598197462e-01 4.305986034168388099e-01 4.095753201249595632e-01
8.305582560837810879e-01 4.326031759897316364e-01 4.111900728049945886e-01
8.311334339153299000e-01 4.345962771316939088e-01 4.127970329339838429e-01
8.317080895445048139e-01 4.365780832977553816e-01 4.143963017477513278e-01
8.322822242561660477e-01 4.385487665569866578e-01 4.159879783537306364e-01
8.328558393300236062e-01 4.405084947422778785e-01 4.175721597925327599e-01
8.334289360406662572e-01 4.424574315936365410e-01 4.191489410972545349e-01
8.340015156575893984e-01 4.443957368953416198e-01 4.207184153506285940e-01
8.345735794452242562e-01 4.463235666072754015e-01 4.222806737401075816e-01
8.351451286629644200e-01 4.482410729907280733e-01 4.238358056109736149e-01
8.357161645651948190e-01 4.501484047289571744e-01 4.253838985175612541e-01
8.362866884013187008e-01 4.520457070427671975e-01 4.269250382726694770e-01
8.368567014157857198e-01 4.539331218013535341e-01 4.284593089952463130e-01
8.374262048481180276e-01 4.558107876286516258e-01 4.299867931564136381e-01
8.379951999329382506e-01 4.576788400054043193e-01 4.315075716239061832e-01
8.385636878999965793e-01 4.595374113671610306e-01 4.330217237049883150e-01
8.391316699741957486e-01 4.613866311984017865e-01 4.345293271879122621e-01
8.396991473756189039e-01 4.632266261229708859e-01 4.360304583819785140e-01
8.402661213195558032e-01 4.650575199909983692e-01 4.375251921562539614e-01
8.408325930165285733e-01 4.668794339624695033e-01 4.390136019770035647e-01
8.413985636723176897e-01 4.686924865876001545e-01 4.404957599438861782e-01
8.419640344879872895e-01 4.704967938841689290e-01 4.419717368249652112e-01
8.425290066599115946e-01 4.722924694119394196e-01 4.434416020905785349e-01
8.430934813797995586e-01 4.740796243443085589e-01 4.449054239461157634e-01
8.436574598347201803e-01 4.758583675373057598e-01 4.463632693637439863e-01
8.442209432071278163e-01 4.776288055960605239e-01 4.478152041131212013e-01
8.447839326748868283e-01 4.793910429388506533e-01 4.492612927911402987e-01
8.453464294112962296e-01 4.811451818588368678e-01 4.507015988507365178e-01
8.459084345851145548e-01 4.828913225835881895e-01 4.521361846287978437e-01
8.464699493605831737e-01 4.846295633324890217e-01 4.535651113732080408e-01
8.470309748974519382e-01 4.863600003721214038e-01 4.549884392690599078e-01
8.475915123510020521e-01 4.880827280697092596e-01 4.564062274640637296e-01
8.481515628720697197e-01 4.897978389447075753e-01 4.578185340931869018e-01
8.487111276070717913e-01 4.915054237186077812e-01 4.592254163025479285e-01
8.492702076980268577e-01 4.932055713630441596e-01 4.606269302725947701e-01
8.498288042825801192e-01 4.948983691462642276e-01 4.620231312405925217e-01
8.503869184940254788e-01 4.965839026780309307e-01 4.634140735224465124e-01
8.509445514613297457e-01 4.982622559530229256e-01 4.647998105338821406e-01
8.515017043091553939e-01 4.999335113927936836e-01 4.661803948110072038e-01
8.520583781578816573e-01 5.015977498863452011e-01 4.675558780302768169e-01
8.526145741236296205e-01 5.032550508293712754e-01 4.689263110278825697e-01
8.531702933182828685e-01 5.049054921622291303e-01 4.702917438185850174e-01
8.537255368495099139e-01 5.065491504066796935e-01 4.716522256140108227e-01
8.542803058207874001e-01 5.081861007014529807e-01 4.730078048404313118e-01
8.548346013314207514e-01 5.098164168366789983e-01 4.743585291560399875e-01
8.553884244765670442e-01 5.114401712872326256e-01 4.757044454677485379e-01
8.559417763472562113e-01 5.130574352450268938e-01 4.770455999475138875e-01
8.564946580304122481e-01 5.146682786503028462e-01 4.783820380482161627e-01
8.570470706088756385e-01 5.162727702219492842e-01 4.797138045190982303e-01
8.575990151614234502e-01 5.178709774868858196e-01 4.810409434207866819e-01
