0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.175707440167202328e-02 1.000000000000000000e+00
0.000000000000000000e+00 6.827976800193738538e-02 1.000000000000000000e+00
0.000000000000000000e+00 9.912029191193824640e-02 1.000000000000000000e+00
0.000000000000000000e+00 1.230960042757179573e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.432358647140764552e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.608542367413278440e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.766591785654823554e-01 1.000000000000000000e+00
0.000000000000000000e+00 1.910824786873427106e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.044098166213186851e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.168414938645612522e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.285241969819853947e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.395690537457652036e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.500625735185750820e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.600736197876402089e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.696580403529494907e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.788618487638640508e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.877234741685126829e-01 1.000000000000000000e+00
0.000000000000000000e+00 2.962753920567524624e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.045453317499893786e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.125571873304098247e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.203317162494581094e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.278870829993741909e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.352392877847335528e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.424025085259240209e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.493893766425134606e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.562112016056038222e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.628781554029570366e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.693994253092403590e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.757833413566799008e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.820374834327197044e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.881687718380824603e-01 1.000000000000000000e+00
0.000000000000000000e+00 3.941835443157695185e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.000876219357405450e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.058863657394875535e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.115847256764234019e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.171872830731547244e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.226982876476694240e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.281216898988204900e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.334611695563808653e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.387201606603078341e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.439018737435029283e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.490093155155950311e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.540453063824866908e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.590124960847662972e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.639133776954212363e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.687503001818628667e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.735254797077273481e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.782410098251686503e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.828988706875584902e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.875009373949315550e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.920489875696323900e-01 1.000000000000000000e+00
0.000000000000000000e+00 4.965447082469637841e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.009897021548292972e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.053854934471229132e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.097335329476709864e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.140352029547013979e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.182918216499000641e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.225046471509986468e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.266748812423964754e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.308036728144476246e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.348921210386610170e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.389412783031138909e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.429521529297799409e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.469257116931908191e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.508628821578565038e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.547645548500779178e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.586315852782336444e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.624647958142251492e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.662649774475299047e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.700328914222222432e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.737692707663331060e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.774748217220565527e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.811502250845194117e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.847961374561451153e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.884131924229979438e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.920020016589475631e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.955631559629731564e-01 1.000000000000000000e+00
0.000000000000000000e+00 5.990972262344772536e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.026047643910623641e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.060863042328551442e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.095423622571204403e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.129734384266064540e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.163800168947837221e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.197625666908858078e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.231215423674373310e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.264573846127382550e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.297705208305904856e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.330613656893768759e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.363303216424398556e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.395777794215726786e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.428041185052906226e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.460097075634398944e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.491949048795814248e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.523600587524917005e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.555055078780200883e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.586315817124669403e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.617386008185559554e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.648268771950083256e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.678967145906541392e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.709484088039581184e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.739822479687734846e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.769985128270903374e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.799974769894916449e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.829794071839843106e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.859445634938320380e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.888931995849775225e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.918255629236007564e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.947418949843336966e-01 1.000000000000000000e+00
0.000000000000000000e+00 6.976424314496132428e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.005274024006268307e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.033970325002820712e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.062515411685991173e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.090911427509057896e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.119160466791938369e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.147264576269691805e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.175225756579143299e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.203045963686620645e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.230727110259623780e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.258271066985051423e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.285679663836552855e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.312954691293340748e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.340097901512722123e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.367111009458469084e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.393995693987037710e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.420753598893535807e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.447386333919264745e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.473895475722492909e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.500282568814137241e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.526549126459847194e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.552696631549958850e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.578726537438723598e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.604640268754091492e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.630439222179308256e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.656124767207541648e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.681698246870599656e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.707160978442896271e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.732514254121595210e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.757759341683989618e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.782897485122972636e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.807929905261519199e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.832857800347010624e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.857682346626186920e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.882404698901516182e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.907025991069683846e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.931547336642907897e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.955969829253747294e-01 1.000000000000000000e+00
0.000000000000000000e+00 7.980294543144015318e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.004522533638444015e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.028654837603619310e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.052692473892795189e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.076636443777064356e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.100487731363450461e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.124247304000328240e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.147916112670706701e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.171495092373759483e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.194985162495076469e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.218387227165989684e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.241702175612416470e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.264930882493538578e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.288074208230713502e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.311132999326952264e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.334108088677260051e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.357000295870213868e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.379810427481020341e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.402539277356380065e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.425187626891398329e-01 1.000000000000000000e+00
0.000000000000000000e+00 8.447756245298900790e-01 1.000000000000000000e+00
